,City,Rating,Votes,Price Range,Online Delivery,Table Booking,Average Cost for Two
8604,New Delhi,4.0,817,3,Yes,Yes,1800
8605,New Delhi,3.9,3206,2,No,No,500
8606,Gurgaon,4.2,1193,4,No,Yes,3200
8607,New Delhi,4.3,4085,2,No,No,900
8608,New Delhi,4.2,2549,4,Yes,Yes,2600
8609,New Delhi,4.5,2213,3,No,No,1200
8610,New Delhi,3.9,1485,2,No,No,700
8611,New Delhi,4.1,799,3,No,Yes,1800
8612,New Delhi,4.1,387,3,No,No,1400
8613,New Delhi,3.8,1174,3,No,Yes,1200
8614,Gurgaon,4.4,3569,3,No,No,1800
8615,New Delhi,4.7,268,4,No,No,2000
8616,New Delhi,4.0,4689,2,No,No,800
8617,Gurgaon,4.3,716,3,Yes,Yes,1500
8618,New Delhi,4.4,4373,3,Yes,No,1500
8619,New Delhi,4.3,1252,3,Yes,Yes,1600
8620,New Delhi,4.2,2131,3,Yes,Yes,1400
8621,New Delhi,4.9,408,4,No,No,5000
8622,New Delhi,3.9,1545,3,No,Yes,1500
8623,New Delhi,4.7,1563,2,No,No,600
8624,New Delhi,4.0,817,3,Yes,Yes,1800
8625,New Delhi,3.9,3206,2,No,No,500
8626,Gurgaon,4.2,1193,4,No,Yes,3200
8627,New Delhi,4.3,4085,2,No,No,900
8628,New Delhi,4.2,2549,4,Yes,Yes,2600
8629,New Delhi,4.5,2213,3,No,No,1200
8630,New Delhi,3.9,1485,2,No,No,700
8631,New Delhi,4.1,799,3,No,Yes,1800
8632,New Delhi,4.1,387,3,No,No,1400
8633,New Delhi,3.8,1174,3,No,Yes,1200
8634,Gurgaon,4.4,3569,3,No,No,1800
8635,New Delhi,4.7,268,4,No,No,2000
8636,New Delhi,4.0,4689,2,No,No,800
8637,Gurgaon,4.3,716,3,Yes,Yes,1500
8638,New Delhi,4.4,4373,3,Yes,No,1500
8639,New Delhi,4.3,1252,3,Yes,Yes,1600
8640,New Delhi,4.2,2131,3,Yes,Yes,1400
8641,New Delhi,4.9,408,4,No,No,5000
8642,Noida,0,2,1,No,No,350
8643,Noida,3.0,6,1,No,No,100
8644,Noida,3.0,7,3,No,Yes,1300
8645,Noida,0,0,3,No,Yes,1200
8646,Noida,0,3,1,No,No,400
8647,Noida,0,0,4,No,Yes,2000
8648,Noida,0,0,2,No,No,500
8649,Noida,3.8,603,1,No,No,300
8650,Noida,3.7,431,2,Yes,No,550
8651,Noida,3.7,330,3,No,No,1200
8652,Noida,3.7,331,1,Yes,No,400
8653,Noida,4.0,183,2,Yes,No,500
8654,Noida,3.7,131,2,Yes,Yes,800
8655,Noida,3.5,144,2,Yes,No,500
8656,Noida,3.7,164,2,Yes,No,600
8657,Noida,3.5,94,1,Yes,No,200
8658,Noida,3.3,129,3,Yes,Yes,1500
8659,Noida,3.1,112,2,Yes,No,650
8660,Noida,3.5,85,1,No,No,400
8661,Noida,3.4,96,1,No,No,350
8662,Noida,2.0,161,1,No,No,450
8663,Noida,3.5,139,2,No,No,800
8664,Noida,4.0,59,2,No,No,700
8665,Noida,2.0,108,3,Yes,Yes,1200
8666,Noida,3.5,110,2,No,No,600
8667,Noida,3.7,53,3,No,Yes,1300
8668,Noida,3.6,46,1,Yes,No,400
8669,Noida,3.2,106,2,Yes,No,600
8670,Noida,2.8,102,2,No,No,600
8671,Noida,3.4,67,1,Yes,No,400
8672,Noida,2.4,70,2,No,No,700
8673,Noida,3.4,70,2,No,No,500
8674,Noida,2.8,63,1,No,No,400
8675,Noida,3.2,60,2,No,No,700
8676,Noida,3.3,57,2,No,No,650
8677,Noida,3.5,37,1,No,No,150
8678,Noida,3.5,53,2,No,No,500
8679,Noida,2.6,55,2,No,No,700
8680,Noida,2.7,34,1,No,No,450
8681,Noida,3.0,38,2,No,No,500
8682,Noida,2.5,165,2,No,No,500
8683,Noida,3.7,164,2,Yes,No,600
8684,Noida,2.4,137,2,No,Yes,750
8685,Noida,2.6,147,2,Yes,No,650
8686,Noida,3.4,117,1,No,No,150
8687,Noida,3.3,141,2,Yes,No,500
8688,Noida,2.8,113,2,Yes,No,500
8689,Noida,3.2,48,2,Yes,No,550
8690,Noida,3.6,18,1,Yes,No,400
8691,Noida,3.4,66,1,No,No,350
8692,Noida,3.6,69,1,No,No,250
8693,Noida,2.3,115,2,Yes,No,500
8694,Noida,3.5,63,2,Yes,No,600
8695,Noida,2.3,91,2,Yes,Yes,800
8696,Noida,3.5,63,2,Yes,No,700
8697,Noida,3.6,38,1,Yes,No,400
8698,Noida,4.1,43,2,Yes,No,500
8699,Noida,3.7,49,1,No,No,200
8700,Noida,2.9,56,1,No,No,450
8701,Noida,2.4,52,2,No,No,700
8702,Noida,2.6,147,2,Yes,No,650
8703,Noida,3.4,117,1,No,No,150
8704,Noida,3.3,141,2,Yes,No,500
8705,Noida,2.8,113,2,Yes,No,500
8706,Noida,3.2,48,2,Yes,No,550
8707,Noida,3.4,66,1,No,No,350
8708,Noida,3.6,69,1,No,No,250
8709,Noida,2.3,115,2,Yes,No,500
8710,Noida,3.5,63,2,Yes,No,600
8711,Noida,2.3,91,2,Yes,Yes,800
8712,Noida,3.5,63,2,Yes,No,700
8713,Noida,3.6,38,1,Yes,No,400
8714,Noida,4.1,43,2,Yes,No,500
8715,Noida,3.4,69,2,Yes,No,650
8716,Noida,2.9,56,1,No,No,450
8717,Noida,2.4,52,2,No,No,700
8718,Noida,2.4,56,3,Yes,Yes,1300
8719,Noida,3.6,43,2,Yes,No,700
8720,Noida,3.4,18,1,No,No,450
8721,Noida,2.7,53,1,No,No,400
8722,Noida,2.5,27,2,No,No,700
8723,Noida,3.1,10,2,Yes,No,600
8724,Noida,2.7,25,1,No,No,350
8725,Noida,3.3,15,2,Yes,No,600
8726,Noida,3.4,21,2,Yes,No,600
8727,Noida,3.3,12,1,Yes,No,300
8728,Noida,2.8,10,1,Yes,No,300
8729,Noida,3.1,16,1,No,No,350
8730,Noida,0,2,2,No,No,600
8731,Noida,2.5,13,1,Yes,No,450
8732,Noida,3.2,5,2,Yes,No,500
8733,Noida,3.0,6,3,Yes,No,1300
8734,Noida,2.9,4,1,No,No,400
8735,Noida,3.1,9,1,Yes,No,300
8736,Noida,3.0,6,1,No,No,300
8737,Noida,2.4,5,2,Yes,No,800
8738,Noida,0,3,2,Yes,No,600
8739,Noida,0,3,2,No,No,500
8740,Noida,0,0,1,No,No,200
8741,Noida,0,2,1,No,No,400
8742,New Delhi,3.9,1545,3,No,Yes,1500
8743,New Delhi,4.7,1563,2,No,No,600
8744,New Delhi,4.0,817,3,Yes,Yes,1800
8745,New Delhi,3.9,3206,2,No,No,500
8746,Gurgaon,4.2,1193,4,No,Yes,3200
8747,New Delhi,4.3,4085,2,No,No,900
8748,New Delhi,4.2,2549,4,Yes,Yes,2600
8749,New Delhi,4.5,2213,3,No,No,1200
8750,New Delhi,3.9,1485,2,No,No,700
8751,New Delhi,4.1,799,3,No,Yes,1800
8752,New Delhi,4.1,387,3,No,No,1400
8753,New Delhi,3.8,1174,3,No,Yes,1200
8754,Gurgaon,4.4,3569,3,No,No,1800
8755,New Delhi,4.7,268,4,No,No,2000
8756,New Delhi,4.0,4689,2,No,No,800
8757,Gurgaon,4.3,716,3,Yes,Yes,1500
8758,New Delhi,4.4,4373,3,Yes,No,1500
8759,New Delhi,4.3,1252,3,Yes,Yes,1600
8760,New Delhi,4.2,2131,3,Yes,Yes,1400
8761,New Delhi,4.9,408,4,No,No,5000
8762,New Delhi,3.9,1545,3,No,Yes,1500
8763,New Delhi,4.7,1563,2,No,No,600
8764,New Delhi,4.0,817,3,Yes,Yes,1800
8765,New Delhi,3.9,3206,2,No,No,500
8766,Gurgaon,4.2,1193,4,No,Yes,3200
8767,New Delhi,4.3,4085,2,No,No,900
8768,New Delhi,4.2,2549,4,Yes,Yes,2600
8769,New Delhi,4.5,2213,3,No,No,1200
8770,New Delhi,3.9,1485,2,No,No,700
8771,New Delhi,4.1,799,3,No,Yes,1800
8772,New Delhi,4.1,387,3,No,No,1400
8773,New Delhi,3.8,1174,3,No,Yes,1200
8774,Gurgaon,4.4,3569,3,No,No,1800
8775,New Delhi,4.7,268,4,No,No,2000
8776,New Delhi,4.0,4689,2,No,No,800
8777,Gurgaon,4.3,716,3,Yes,Yes,1500
8778,New Delhi,4.4,4373,3,Yes,No,1500
8779,New Delhi,4.3,1252,3,Yes,Yes,1600
8780,New Delhi,4.2,2131,3,Yes,Yes,1400
8781,New Delhi,4.9,408,4,No,No,5000
8782,Noida,3.0,4,2,No,No,500
8783,Noida,3.0,7,1,No,No,200
8784,Noida,0,3,1,No,No,400
8785,Noida,0,1,1,No,No,100
8786,Noida,0,1,2,No,No,500
8787,Noida,0,0,2,Yes,No,500
8788,Noida,0,0,1,No,No,250
8789,Noida,0,0,2,No,Yes,700
8790,Noida,0,0,2,No,No,500
8791,Noida,0,0,1,No,No,250
8792,Noida,0,0,1,No,No,400
8793,Noida,0,0,1,No,No,400
8794,Noida,4.3,1005,1,No,No,400
8795,Noida,4.1,632,1,No,No,200
8796,Noida,3.7,330,3,No,No,1200
8797,Noida,4.0,183,2,Yes,No,500
8798,Noida,2.8,239,2,Yes,Yes,800
8799,Noida,4.3,96,2,Yes,No,500
8800,Noida,3.8,113,2,Yes,No,700
8801,Noida,3.9,66,1,No,No,250
8802,Noida,2.6,34,2,Yes,No,700
8803,Noida,2.5,27,2,No,No,700
8804,Noida,3.3,15,2,Yes,No,600
8805,Noida,3.4,21,2,Yes,No,600
8806,Noida,3.3,12,1,Yes,No,300
8807,Noida,3.4,20,2,No,No,650
8808,Noida,3.4,22,1,Yes,No,250
8809,Noida,0,2,2,No,No,600
8810,Noida,2.5,13,1,Yes,No,450
8811,Noida,3.0,5,2,No,No,700
8812,Noida,2.9,4,1,No,No,400
8813,Noida,3.0,9,1,No,No,300
8814,Noida,3.1,7,2,No,No,500
8815,Noida,3.0,6,1,No,No,300
8816,Noida,0,3,2,No,No,600
8817,Noida,2.8,5,1,No,No,400
8818,Noida,2.9,4,2,No,No,550
8819,Noida,0,3,2,Yes,No,600
8820,Noida,0,2,1,No,No,400
8821,Noida,0,1,1,No,No,300
8822,New Delhi,3.9,1545,3,No,Yes,1500
8823,New Delhi,4.7,1563,2,No,No,600
8824,New Delhi,4.0,817,3,Yes,Yes,1800
8825,New Delhi,3.9,3206,2,No,No,500
8826,Gurgaon,4.2,1193,4,No,Yes,3200
8827,New Delhi,4.3,4085,2,No,No,900
8828,New Delhi,4.2,2549,4,Yes,Yes,2600
8829,New Delhi,4.5,2213,3,No,No,1200
8830,New Delhi,3.9,1485,2,No,No,700
8831,New Delhi,4.1,799,3,No,Yes,1800
8832,New Delhi,4.1,387,3,No,No,1400
8833,New Delhi,3.8,1174,3,No,Yes,1200
8834,Gurgaon,4.4,3569,3,No,No,1800
8835,New Delhi,4.7,268,4,No,No,2000
8836,New Delhi,4.0,4689,2,No,No,800
8837,Gurgaon,4.3,716,3,Yes,Yes,1500
8838,New Delhi,4.4,4373,3,Yes,No,1500
8839,New Delhi,4.3,1252,3,Yes,Yes,1600
8840,New Delhi,4.2,2131,3,Yes,Yes,1400
8841,New Delhi,4.9,408,4,No,No,5000
8842,Noida,0,1,1,No,No,400
8843,Noida,0,1,1,No,No,200
8844,Noida,0,1,1,No,No,250
8845,Noida,0,0,1,No,No,300
8846,Noida,0,0,1,No,No,150
8847,Noida,0,0,2,No,No,500
8848,Noida,0,0,1,No,No,200
8849,Noida,3.7,115,2,Yes,No,650
8850,Noida,4.0,175,2,No,Yes,800
8851,Noida,3.6,108,2,Yes,No,750
8852,Noida,3.6,72,2,Yes,No,900
8853,Noida,3.2,33,1,No,No,400
8854,Noida,3.6,56,2,Yes,No,850
8855,Noida,2.6,26,3,Yes,No,1000
8856,Noida,3.3,13,2,No,No,500
8857,Noida,3.4,33,2,Yes,No,500
8858,Noida,3.5,21,1,Yes,No,400
8859,Noida,2.5,36,2,Yes,No,600
8860,Noida,3.2,27,2,Yes,No,550
8861,Noida,3.6,18,1,Yes,No,400
8862,Noida,3.5,63,2,Yes,No,700
8863,Noida,3.6,38,1,Yes,No,400
8864,Noida,3.6,43,2,Yes,No,700
8865,Noida,3.7,27,2,Yes,No,500
8866,Noida,3.3,26,2,Yes,No,500
8867,Noida,3.2,34,2,Yes,No,550
8868,Noida,0,3,1,No,No,200
8869,Noida,3.3,11,1,No,No,350
8870,Noida,2.5,27,2,No,No,700
8871,Noida,3.0,11,2,No,No,500
8872,Noida,3.3,15,2,Yes,No,600
8873,Noida,3.4,21,2,Yes,No,600
8874,Noida,3.3,12,1,Yes,No,300
8875,Noida,3.4,20,2,No,No,650
8876,Noida,2.8,10,1,Yes,No,300
8877,Noida,0,2,2,No,No,600
8878,Noida,2.5,13,1,Yes,No,450
8879,Noida,3.2,5,2,Yes,No,500
8880,Noida,3.0,6,3,Yes,No,1300
8881,Noida,2.9,4,1,No,No,400
8882,Noida,2.4,137,2,No,Yes,750
8883,Noida,2.6,147,2,Yes,No,650
8884,Noida,3.4,117,1,No,No,150
8885,Noida,3.3,141,2,Yes,No,500
8886,Noida,2.8,113,2,Yes,No,500
8887,Noida,3.2,48,2,Yes,No,550
8888,Noida,3.4,66,1,No,No,350
8889,Noida,3.6,69,1,No,No,250
8890,Noida,2.3,115,2,Yes,No,500
8891,Noida,3.5,63,2,Yes,No,600
8892,Noida,2.3,91,2,Yes,Yes,800
8893,Noida,3.5,63,2,Yes,No,700
8894,Noida,3.6,38,1,Yes,No,400
8895,Noida,4.1,43,2,Yes,No,500
8896,Noida,2.9,56,1,No,No,450
8897,Noida,2.4,52,2,No,No,700
8898,Noida,2.4,56,3,Yes,Yes,1300
8899,Noida,3.4,51,1,Yes,No,450
8900,Noida,3.6,43,2,Yes,No,700
8901,Noida,3.4,18,1,No,No,450
8902,Noida,3.4,18,1,No,No,450
8903,Noida,2.7,53,1,No,No,400
8904,Noida,2.7,42,1,No,No,450
8905,Noida,3.4,29,1,No,No,400
8906,Noida,2.3,12,2,Yes,No,600
8907,Noida,2.4,21,2,Yes,No,800
8908,Noida,3.1,10,1,No,No,400
8909,Noida,3.0,11,1,No,No,300
8910,Noida,0,2,2,No,No,600
8911,Noida,0,0,1,No,No,300
8912,Noida,0,0,1,No,No,300
8913,Noida,0,0,1,No,No,400
8914,Noida,0,0,1,No,No,300
8915,Noida,0,0,1,No,No,450
8916,Noida,3.2,364,2,Yes,No,600
8917,Noida,3.7,142,2,Yes,No,600
8918,Noida,3.4,117,1,No,No,150
8919,Noida,3.4,66,1,No,No,350
8920,Noida,3.5,61,2,Yes,No,500
8921,Noida,3.5,63,2,Yes,No,600
8922,Noida,0,0,2,No,No,500
8923,Noida,0,0,1,No,No,450
8924,Noida,0,0,1,No,No,400
8925,Noida,0,0,2,No,No,500
8926,Noida,0,0,2,No,No,500
8927,Noida,0,1,1,No,No,100
8928,Noida,0,0,1,No,No,400
8929,Noida,2.3,173,2,Yes,No,800
8930,Noida,4.1,516,2,No,No,500
8931,Noida,3.8,46,3,No,No,1200
8932,Noida,4.3,150,3,Yes,Yes,1300
8933,Noida,3.4,369,2,Yes,No,750
8934,Noida,2.7,340,2,Yes,No,800
8935,Noida,2.4,161,2,No,No,700
8936,Noida,3.8,200,2,Yes,No,500
8937,Noida,2.5,252,3,Yes,No,1300
8938,Noida,4.1,126,2,Yes,No,700
8939,Noida,3.2,193,2,Yes,No,650
8940,Noida,2.5,206,2,No,Yes,800
8941,Noida,3.5,203,2,Yes,No,700
8942,Noida,3.5,105,1,Yes,No,450
8943,Noida,2.5,79,2,Yes,Yes,750
8944,Noida,3.5,61,2,Yes,No,500
8945,Noida,2.6,75,2,Yes,Yes,800
8946,Noida,3.6,49,2,Yes,No,550
8947,Noida,3.6,33,2,No,No,600
8948,Noida,2.1,56,1,Yes,No,350
8949,Noida,3.6,19,2,Yes,No,500
8950,Noida,2.6,37,2,Yes,No,550
8951,Noida,3.1,39,2,Yes,No,650
8952,Noida,3.4,30,1,No,No,300
8953,Noida,2.7,34,2,Yes,No,500
8954,Noida,3.2,35,2,Yes,No,600
8955,Noida,3.1,29,2,Yes,No,650
8956,Noida,2.8,28,2,No,No,500
8957,Noida,2.5,28,3,Yes,Yes,1000
8958,Noida,2.7,27,2,No,No,650
8959,Noida,2.3,23,2,Yes,No,500
8960,Noida,2.3,24,2,Yes,No,500
8961,Noida,0,2,2,Yes,No,500
8962,Noida,2.3,230,2,Yes,No,700
8963,Noida,2.3,155,2,Yes,No,600
8964,Noida,2.4,98,2,No,No,700
8965,Noida,3.1,147,2,Yes,No,600
8966,Noida,3.3,113,3,Yes,No,1000
8967,Noida,3.0,120,3,Yes,Yes,1200
8968,Noida,3.7,70,1,Yes,No,450
8969,Noida,3.2,160,2,Yes,No,550
8970,Noida,2.6,76,2,Yes,No,700
8971,Noida,3.1,129,4,Yes,Yes,2000
8972,Noida,3.5,105,1,Yes,No,450
8973,Noida,2.5,79,2,Yes,Yes,750
8974,Noida,3.5,61,2,Yes,No,500
8975,Noida,2.6,75,2,Yes,Yes,800
8976,Noida,3.2,65,2,No,No,800
8977,Noida,3.6,33,2,No,No,600
8978,Noida,2.6,37,2,Yes,No,550
8979,Noida,3.4,30,1,No,No,300
8980,Noida,3.2,35,2,Yes,No,600
8981,Noida,3.1,29,2,Yes,No,650
8982,New Delhi,3.9,1545,3,No,Yes,1500
8983,New Delhi,4.7,1563,2,No,No,600
8984,New Delhi,4.0,817,3,Yes,Yes,1800
8985,New Delhi,3.9,3206,2,No,No,500
8986,Gurgaon,4.2,1193,4,No,Yes,3200
8987,New Delhi,4.3,4085,2,No,No,900
8988,New Delhi,4.2,2549,4,Yes,Yes,2600
8989,New Delhi,4.5,2213,3,No,No,1200
8990,New Delhi,3.9,1485,2,No,No,700
8991,New Delhi,4.1,799,3,No,Yes,1800
8992,New Delhi,4.1,387,3,No,No,1400
8993,New Delhi,3.8,1174,3,No,Yes,1200
8994,Gurgaon,4.4,3569,3,No,No,1800
8995,New Delhi,4.7,268,4,No,No,2000
8996,New Delhi,4.0,4689,2,No,No,800
8997,Gurgaon,4.3,716,3,Yes,Yes,1500
8998,New Delhi,4.4,4373,3,Yes,No,1500
8999,New Delhi,4.3,1252,3,Yes,Yes,1600
9000,New Delhi,4.2,2131,3,Yes,Yes,1400
9001,New Delhi,4.9,408,4,No,No,5000
9002,Noida,3.0,7,1,No,No,400
9003,Noida,3.0,7,2,Yes,No,500
9004,Noida,3.0,5,1,Yes,No,250
9005,New Delhi,0,3,2,No,No,500
9006,New Delhi,2.9,5,1,No,No,400
9007,Noida,0,2,1,No,No,150
9008,Noida,2.9,4,1,No,No,300
9009,Noida,0,1,1,No,No,150
9010,Noida,0,3,2,No,No,600
9011,New Delhi,0,1,1,No,No,300
9012,Noida,0,0,1,No,No,100
9013,Noida,3.0,7,2,No,No,650
9014,Noida,0,1,1,No,No,200
9015,Noida,0,1,1,No,No,200
9016,Noida,0,1,1,No,No,200
9017,Noida,2.9,5,2,No,No,650
9018,Noida,0,0,1,No,No,200
9019,Noida,0,0,1,Yes,No,350
9020,New Delhi,0,0,2,No,No,500
9021,Noida,0,0,1,No,No,200
9022,Noida,3.1,30,1,Yes,No,350
9023,Noida,2.5,17,1,Yes,No,450
9024,Noida,2.8,31,1,No,No,350
9025,New Delhi,3.3,26,2,No,Yes,900
9026,New Delhi,3.0,30,1,No,No,400
9027,New Delhi,2.7,29,2,Yes,No,500
9028,New Delhi,3.0,25,2,No,Yes,900
9029,New Delhi,3.0,24,1,No,No,300
9030,New Delhi,2.6,35,1,No,No,400
9031,Noida,3.4,25,2,No,No,500
9032,Noida,2.7,26,2,No,No,550
9033,New Delhi,2.8,19,1,No,No,400
9034,Noida,2.3,15,1,Yes,No,150
9035,Noida,3.0,4,1,No,No,300
9036,Noida,3.0,10,1,No,No,250
9037,New Delhi,2.7,11,1,No,No,100
9038,Noida,3.0,9,1,No,No,100
9039,New Delhi,2.8,10,1,No,No,250
9040,New Delhi,2.9,9,1,No,No,300
9041,Noida,0,0,2,Yes,No,550
9042,Noida,0,2,1,No,No,300
9043,Noida,0,0,1,No,No,100
9044,Noida,3.0,7,2,No,No,650
9045,Noida,0,1,1,No,No,200
9046,Noida,0,1,1,No,No,200
9047,Noida,2.9,5,2,No,No,650
9048,Noida,0,0,1,No,No,200
9049,Noida,0,0,1,Yes,No,350
9050,Noida,0,0,1,No,No,200
9051,Noida,0,0,1,No,No,450
9052,Noida,0,0,1,No,No,300
9053,Noida,0,0,2,No,No,500
9054,Noida,0,0,2,No,No,500
9055,Noida,0,0,1,No,No,150
9056,Noida,0,0,1,No,No,100
9057,Noida,0,0,1,No,No,150
9058,Noida,0,0,2,No,No,500
9059,Noida,0,0,1,No,No,300
9060,Noida,0,0,1,No,No,300
9061,Noida,0,0,1,No,No,200
9062,Noida,3.1,147,2,Yes,No,600
9063,Noida,3.3,113,3,Yes,No,1000
9064,Noida,3.0,120,3,Yes,Yes,1200
9065,Noida,3.4,155,2,Yes,No,500
9066,Noida,3.1,147,3,Yes,No,1000
9067,Noida,3.2,160,2,Yes,No,550
9068,Noida,2.6,76,2,Yes,No,700
9069,Noida,3.1,129,4,Yes,Yes,2000
9070,Noida,3.6,114,2,Yes,No,850
9071,Noida,3.5,105,1,Yes,No,450
9072,Noida,2.4,77,2,No,No,500
9073,Noida,2.4,88,2,Yes,No,500
9074,Noida,2.5,79,2,Yes,Yes,750
9075,Noida,3.2,32,4,No,Yes,2000
9076,Noida,2.6,75,2,Yes,Yes,800
9077,Noida,2.9,56,2,No,No,750
9078,Noida,2.1,56,1,Yes,No,350
9079,Noida,3.5,33,1,No,No,400
9080,Noida,3.1,39,2,Yes,No,650
9081,Noida,3.2,35,2,Yes,No,600
9082,Noida,3.1,129,4,Yes,Yes,2000
9083,Noida,3.6,114,2,Yes,No,850
9084,Noida,3.5,105,1,Yes,No,450
9085,Noida,2.4,77,2,No,No,500
9086,Noida,2.4,88,2,Yes,No,500
9087,Noida,2.5,79,2,Yes,Yes,750
9088,Noida,2.6,75,2,Yes,Yes,800
9089,Noida,2.9,56,2,No,No,750
9090,Noida,3.1,56,3,Yes,No,1500
9091,Noida,3.5,33,1,No,No,400
9092,Noida,2.4,49,2,Yes,No,600
9093,Noida,3.4,30,2,Yes,No,500
9094,Noida,3.3,15,2,Yes,No,600
9095,Noida,2.5,38,1,Yes,No,350
9096,Noida,3.4,30,1,No,No,300
9097,Noida,3.1,29,1,No,No,300
9098,Noida,3.2,35,2,Yes,No,600
9099,Noida,3.1,7,1,No,No,400
9100,Noida,2.5,28,3,Yes,Yes,1000
9101,Noida,2.7,17,2,Yes,No,650
9102,Noida,3.2,35,2,Yes,No,600
9103,Noida,2.5,28,3,Yes,Yes,1000
9104,Noida,2.3,23,2,Yes,No,500
9105,Noida,2.3,24,2,Yes,No,500
9106,Noida,0,2,2,Yes,No,500
9107,Noida,2.7,15,1,No,No,300
9108,Noida,2.5,23,2,No,No,650
9109,Noida,2.9,25,2,No,No,600
9110,Noida,2.7,15,2,Yes,No,600
9111,Noida,2.9,12,1,No,No,350
9112,Noida,2.7,15,1,Yes,No,400
9113,Noida,3.0,10,1,No,No,200
9114,Noida,0,3,1,No,No,250
9115,Noida,3.1,10,1,No,No,350
9116,Noida,3.1,6,2,Yes,No,650
9117,Noida,2.7,8,2,Yes,No,650
9118,Noida,3.1,10,2,No,No,500
9119,Noida,3.1,8,1,No,No,400
9120,Noida,0,3,1,No,No,100
9121,Noida,0,1,2,Yes,No,600
9122,Noida,0,3,1,No,No,100
9123,Noida,0,1,2,Yes,No,600
9124,Noida,0,3,1,No,No,300
9125,Noida,0,1,2,No,No,550
9126,Noida,0,0,1,No,No,450
9127,Noida,0,0,1,No,No,300
9128,Noida,3.8,200,2,Yes,No,500
9129,Noida,2.3,230,2,Yes,No,700
9130,Noida,3.2,193,2,Yes,No,650
9131,Noida,3.5,123,2,Yes,No,600
9132,Noida,3.2,65,2,No,No,800
9133,Noida,2.1,56,1,Yes,No,350
9134,Noida,3.1,39,2,Yes,No,650
9135,Noida,2.3,23,2,Yes,No,500
9136,Noida,0,2,2,Yes,No,500
9137,Noida,2.9,25,2,No,No,600
9138,Noida,0,2,1,No,No,350
9139,Noida,0,3,1,No,No,250
9140,Noida,3.1,10,2,No,No,500
9141,Noida,2.6,9,2,Yes,No,500
9142,Noida,3.2,33,2,Yes,No,700
9143,Noida,2.5,38,1,Yes,No,350
9144,Noida,3.1,7,1,No,No,400
9145,Noida,2.5,28,2,Yes,No,500
9146,Noida,2.7,17,2,Yes,No,650
9147,Noida,3.2,17,2,No,No,500
9148,Noida,0,1,2,Yes,No,600
9149,Noida,3.4,16,1,Yes,No,200
9150,Noida,3.3,15,2,No,No,500
9151,Noida,3.1,13,3,No,Yes,1500
9152,Noida,3.1,17,1,No,No,400
9153,Noida,3.2,19,1,Yes,No,200
9154,Noida,3.0,26,1,No,No,450
9155,Noida,2.8,12,1,No,No,400
9156,Noida,3.2,15,1,No,No,300
9157,Noida,3.2,11,1,Yes,No,350
9158,Noida,3.2,16,1,No,No,400
9159,Noida,3.1,10,1,No,No,250
9160,Noida,2.8,13,2,No,Yes,900
9161,Noida,2.8,14,1,No,No,200
9162,Noida,2.6,11,1,Yes,No,450
9163,Noida,2.6,4,2,Yes,No,750
9164,Noida,0,2,1,No,No,350
9165,Noida,0,1,1,No,No,300
9166,Noida,0,0,2,No,Yes,800
9167,Noida,0,0,1,No,No,300
9168,Noida,0,0,1,No,No,300
9169,Noida,0,0,1,No,No,250
9170,Noida,0,0,2,No,No,500
9171,Noida,0,0,1,No,No,100
9172,Noida,0,0,1,No,No,200
9173,Noida,0,0,1,No,No,200
9174,Noida,3.8,401,1,No,No,300
9175,Ghaziabad,3.4,327,2,Yes,No,500
9176,Ghaziabad,3.6,252,2,Yes,No,600
9177,Ghaziabad,1.8,322,3,Yes,Yes,1000
9178,Noida,3.5,182,1,Yes,No,400
9179,Ghaziabad,3.6,187,2,No,No,600
9180,Ghaziabad,2.5,184,4,No,Yes,2500
9181,Noida,2.6,118,2,No,No,700
9182,Noida,2.9,6,1,No,No,400
9183,Noida,3.1,10,1,No,No,350
9184,Noida,2.8,8,1,No,No,300
9185,Noida,2.7,8,2,Yes,No,650
9186,Noida,2.7,9,1,No,No,300
9187,Noida,2.6,11,1,Yes,No,450
9188,Noida,2.7,11,1,No,No,150
9189,Noida,3.2,10,2,Yes,No,800
9190,Noida,3.0,9,2,No,No,600
9191,Noida,2.9,4,1,No,No,250
9192,Noida,3.0,4,1,No,No,400
9193,Noida,3.0,5,1,No,No,300
9194,Noida,0,2,1,No,No,400
9195,Noida,2.9,5,1,No,No,200
9196,Noida,0,2,1,No,No,300
9197,Noida,0,2,1,No,No,200
9198,Noida,0,2,2,No,No,500
9199,Noida,0,2,2,Yes,No,500
9200,Noida,0,2,1,No,No,150
9201,Noida,0,2,1,Yes,No,300
9202,Yorkton,3.3,26,2,No,No,25
9203,Lucknow,4.6,567,3,No,No,800
9204,Vernonia,4.3,88,1,No,No,10
9205,Mayfield,2.9,11,2,No,No,20
9206,Guwahati,4.1,377,2,No,No,400
9207,Lucknow,4.3,887,3,No,No,1000
9208,Singapore,3.8,28,3,No,No,50
9209,Singapore,3.2,33,4,No,No,75
9210,Dicky Beach,3.6,29,1,No,No,7
9211,Trentham East,4.1,87,2,No,No,20
9212,Lakes Entrance,3.8,97,1,No,No,7
9213,Hepburn Springs,3.8,192,2,No,No,20
9214,Ojo Caliente,3.6,30,3,No,No,40
9215,Inverloch,3.7,100,1,No,No,7
9216,Vineland Station,4.3,204,4,No,No,70
9217,Weirton,3.9,156,2,No,No,25
9218,Puducherry,4.1,791,2,No,No,400
